company,product_name,reference_id,review_year,cocoa_percent,company_location,rating,bean_type,bean_origin,is_dark,rating_grade
Idilio (Felchlin),"Ocumare, H. Cata, 48hr c.",733,2011,72.0,Switzerland,3.75,Criollo,,True,Premium
Idilio (Felchlin),"Porcelana, Zulia",733,2011,74.0,Switzerland,4.0,Criollo,,True,Premium
Idilio (Felchlin),"Ocumare, H. Cata, w/ nibs",737,2011,72.0,Switzerland,3.5,Criollo,,True,Premium
Idilio (Felchlin),"Carenero Superior, Urrutia, Barlovento",737,2011,70.0,Switzerland,4.0,Trinitario,,True,Premium
Idilio (Felchlin),Coopertiva Amazona w/ nibs,737,2011,72.0,Switzerland,4.0,Criollo,,True,Premium
Idilio (Felchlin),"Sur del Lago, Amiari Meridena, Zulia, w/ nibs",737,2011,72.0,Switzerland,4.0,,,True,Premium
Indah,India (south),1788,2016,61.0,India,2.5,,,False,Poprawny
Indaphoria,La Red,821,2012,70.0,U.S.A.,3.25,,,True,Premium
Indaphoria,"Conacado, Manifesto",907,2012,70.0,U.S.A.,2.75,,,True,Poprawny
Indi,Honduras,1255,2014,77.0,U.S.A.,3.0,,,True,Poprawny
iQ Chocolate,"Satipo region, white label",943,2012,72.0,Scotland,2.75,Criollo,,True,Poprawny
iQ Chocolate,black label,943,2012,72.0,Scotland,3.0,,,True,Poprawny
Isidro,Madagascar,1275,2014,72.0,U.S.A.,3.5,Trinitario,,True,Premium
Isidro,Peru,1279,2014,72.0,U.S.A.,2.25,,,True,Poprawny
Isidro,Belize,1279,2014,72.0,U.S.A.,3.25,Trinitario,,True,Premium
Isidro,Dominican Republic,1279,2014,72.0,U.S.A.,3.25,,,True,Premium
Izard,"Maya Mountain, Toledo, Batch 29",1542,2015,70.0,U.S.A.,3.5,Trinitario,,True,Premium
Izard,"Elvesia P., Batch 32",1546,2015,70.0,U.S.A.,2.75,,,True,Poprawny
Jacque Torres,Trinatario Treasure,5,2006,71.0,U.S.A.,2.0,Trinitario,,True,Rozczarowujący
Jordis,Madagascar,1534,2015,63.0,Czech Republic,2.75,Trinitario,,False,Poprawny
Just Good Chocolate,Belize,1375,2014,70.0,U.S.A.,3.5,Trinitario,,True,Premium
Just Good Chocolate,Madagascar,1375,2014,70.0,U.S.A.,3.5,Trinitario,,True,Premium
Just Good Chocolate,Peru,1375,2014,70.0,U.S.A.,4.0,,,True,Premium
Kah Kow,"Rizek Cacao, Cibao Valley, Domin. Rep.",1061,2013,70.0,Domincan Republic,3.5,,,True,Premium
Kah Kow,"Rizek Cacao, Domin. Rep.",1069,2013,82.0,Domincan Republic,3.0,,,True,Poprawny
Kah Kow,"Rizek Cacao, Domin. Rep.",1069,2013,55.0,Domincan Republic,3.25,,,False,Premium
Kah Kow,"Rizek Cacao, Domin. Rep.",1073,2013,62.0,Domincan Republic,3.25,,,False,Premium
Kakao,Peru,837,2012,64.0,Germany,2.5,,,False,Poprawny
Kakao,Vanuatu,387,2009,65.0,Germany,3.75,Trinitario,,False,Premium
Kallari (Ecuatoriana),Sisa 36hr/ W. F. blend prototype,241,2008,70.0,Ecuador,3.0,,,True,Poprawny
Kallari (Ecuatoriana),Sisa's Secret/ original micro,241,2008,70.0,Ecuador,3.5,,,True,Premium
Kallari (Ecuatoriana),Roberto,245,2008,75.0,Ecuador,2.75,,,True,Poprawny
Kallari (Ecuatoriana),Diego/ original micro,248,2008,85.0,Ecuador,2.5,,,True,Poprawny
Kallari (Ecuatoriana),Diego 48hr/ W.F. blend prototype,248,2008,85.0,Ecuador,2.75,,,True,Poprawny
Kallari (Ecuatoriana),Diego 60hr/ W.F. blend prototype,248,2008,85.0,Ecuador,3.0,,,True,Poprawny
Kallari (Ecuatoriana),Cacao Nacional W.F.,263,2008,75.0,Ecuador,2.5,,,True,Poprawny
Kallari (Ecuatoriana),Cacao Nacional W.F.,269,2008,85.0,Ecuador,3.0,,,True,Poprawny
Kaoka (Cemoi),Noir,404,2009,70.0,France,2.75,,,True,Poprawny
Kaoka (Cemoi),Ecuador,423,2009,80.0,France,2.75,,,True,Poprawny
Kerchner,"La Red, Project Reserva, Guaconejo",1133,2013,70.0,U.S.A.,3.75,,,True,Premium
Ki' Xocolatl,Dark,431,2009,72.0,Mexico,2.0,,,True,Rozczarowujący
Kiskadee,"La Red, Guanconjeco",1251,2014,60.0,U.S.A.,3.0,Trinitario,,False,Poprawny
Kto,San Martin,1422,2014,72.0,U.S.A.,2.5,,,True,Poprawny
Kto,Ocumare,1422,2014,72.0,U.S.A.,2.75,,,True,Poprawny
Kto,Belize,1422,2014,72.0,U.S.A.,3.0,Trinitario,,True,Poprawny
Kto,Sambirano Valley,1422,2014,72.0,U.S.A.,3.25,Trinitario,,True,Premium
Kto,Belize,1426,2014,90.0,U.S.A.,3.25,Trinitario,,True,Premium
Kto,Elvesia,1426,2014,72.0,U.S.A.,3.25,,,True,Premium
Kto,ROIG,1426,2014,72.0,U.S.A.,3.25,,,True,Premium
K'ul,"Kafupbo, Petit Bourg, De Borgnes",1840,2016,70.0,U.S.A.,3.25,,,True,Premium
K'ul,"Maranon, Fortunato No. 4",1852,2016,70.0,U.S.A.,2.75,Forastero (Nacional),,True,Poprawny
K'ul,"Los Rios, Hacienda Limon, Heirloom",1852,2016,70.0,U.S.A.,3.75,,,True,Premium
K'ul,"Bahia, Fazenda Camboa",1852,2016,70.0,U.S.A.,3.75,Forastero,,True,Premium
Kyya,Uganda,1359,2014,72.5,U.S.A.,2.5,Forastero,,True,Poprawny
Kyya,Hispaniola,1359,2014,72.5,U.S.A.,3.0,,,True,Poprawny
Kyya,Ecuador,1363,2014,72.5,U.S.A.,2.5,,,True,Poprawny
Kyya,Madagascar,1363,2014,72.5,U.S.A.,3.0,Trinitario,,True,Poprawny
L.A. Burdick (Felchlin),Peru,891,2012,74.0,U.S.A.,3.25,,,True,Premium
L.A. Burdick (Felchlin),Brazil,891,2012,70.0,U.S.A.,4.0,,,True,Premium
L.A. Burdick (Felchlin),Chuao,927,2012,68.0,U.S.A.,3.75,Trinitario,,False,Premium
L.A. Burdick (Felchlin),Quito,682,2011,74.0,U.S.A.,3.75,,,True,Premium
L.A. Burdick (Felchlin),Grenada,576,2010,75.0,U.S.A.,3.25,Trinitario,,True,Premium
L.A. Burdick (Felchlin),Dominican Republic,576,2010,74.0,U.S.A.,3.75,,,True,Premium
L.A. Burdick (Felchlin),Venezuela,597,2010,71.0,U.S.A.,3.0,,,True,Poprawny
L.A. Burdick (Felchlin),Madagascar,431,2009,64.0,U.S.A.,3.5,Trinitario,,False,Premium
L.A. Burdick (Felchlin),Bolivian,451,2009,68.0,U.S.A.,3.0,,,False,Poprawny
La Chocolaterie Nanairo,"Lumas, 2015 Harvest, Batch 6, brown sugar",1892,2016,70.0,Japan,2.25,"Trinitario, Criollo",,True,Poprawny
La Chocolaterie Nanairo,"Lumas, 2015 Harvest, Batch 7",1892,2016,70.0,Japan,2.5,"Trinitario, Criollo",,True,Poprawny
La Chocolaterie Nanairo,"Tumbes, 2013 Harvest, Batch 8",1892,2016,70.0,Japan,3.0,Criollo,,True,Poprawny
La Chocolaterie Nanairo,"Belize, 2014 Harvest, Batch 9",1892,2016,70.0,Japan,3.0,"Trinitario, Criollo",,True,Poprawny
La Maison du Chocolat (Valrhona),"Cuana, 2013",1121,2013,74.0,France,2.75,,,True,Poprawny
La Maison du Chocolat (Valrhona),Tobago,1145,2013,60.0,France,3.25,,,False,Premium
La Maison du Chocolat (Valrhona),"Acarigua, w/ nibs",1189,2013,56.0,France,3.25,,,False,Premium
La Maison du Chocolat (Valrhona),Loma Sotavento,891,2012,66.0,France,3.5,,,False,Premium
La Maison du Chocolat (Valrhona),Grenada,741,2011,68.0,France,3.5,Trinitario,,False,Premium
La Maison du Chocolat (Valrhona),Akosombo,346,2009,68.0,France,3.25,Forastero,,False,Premium
La Maison du Chocolat (Valrhona),"Porcelana, Pariguan",346,2009,69.0,France,3.5,Criollo (Porcelana),,False,Premium
La Maison du Chocolat (Valrhona),Kuruba,439,2009,60.0,France,3.0,,,False,Poprawny
La Maison du Chocolat (Valrhona),Orinoco,445,2009,60.0,France,3.75,,,False,Premium
La Maison du Chocolat (Valrhona),"Cuana, 2008",230,2008,74.0,France,3.5,Blend,,True,Premium
La Oroquidea,Peruvian Amazon,721,2011,72.0,Peru,2.5,,,True,Poprawny
La Pepa de Oro,Vinces,713,2011,60.0,Ecuador,3.25,,,False,Premium
Laia aka Chat-Noir,"Madagascar, Batch 59/100",1590,2015,75.0,France,2.75,Trinitario,,True,Poprawny
Laia aka Chat-Noir,"Vietnam, Batch 50/100",1590,2015,75.0,France,2.75,Trinitario,,True,Poprawny
Laia aka Chat-Noir,"Cuba, Batch 59/100",1590,2015,75.0,France,3.0,,,True,Poprawny
Laia aka Chat-Noir,"Peru, Batch 51/100",1590,2015,75.0,France,3.25,,,True,Premium
Laia aka Chat-Noir,"Ivory Coast, Batch 56/100",1594,2015,75.0,France,3.0,,,True,Poprawny
Laia aka Chat-Noir,"Sao Tome, Batch 151",1638,2015,75.0,France,3.5,Forastero,,True,Premium
Laia aka Chat-Noir,"Bahia, Batch 148",1642,2015,75.0,France,3.25,,,True,Premium
Laia aka Chat-Noir,"Lam Dong, Batch 153",1642,2015,75.0,France,3.75,Trinitario,,True,Premium
Laia aka Chat-Noir,Cuba,1434,2014,70.0,France,2.75,,,True,Poprawny
Laia aka Chat-Noir,Trinidad & Tobago,1438,2014,68.0,France,2.75,,,False,Poprawny
Lajedo do Ouro,Catongo,927,2012,70.0,Brazil,3.5,Forastero (Catongo),,True,Premium
Lake Champlain (Callebaut),Tanzania,327,2009,75.0,U.S.A.,2.5,,,True,Poprawny
L'Amourette,Rugoso,1784,2016,80.0,U.S.A.,3.5,Trinitario,,True,Premium
L'Amourette,Carenero Superior,833,2012,75.0,U.S.A.,3.0,Trinitario,,True,Poprawny
L'Amourette,Rio Caribe,833,2012,75.0,U.S.A.,3.0,Trinitario,,True,Poprawny
L'Amourette,Blend,853,2012,72.0,U.S.A.,3.0,Criollo,,True,Poprawny
Letterpress,"La Masica, Batch 7, FHIA",1952,2017,70.0,U.S.A.,3.5,,,True,Premium
Letterpress,"Maya Mtn, Batch 18, Heirloom",1952,2017,70.0,U.S.A.,3.25,,,True,Premium
Letterpress,Liberia,1728,2016,70.0,U.S.A.,3.25,,,True,Premium
Letterpress,Beniamo,1562,2015,70.0,U.S.A.,3.25,,,True,Premium
Letterpress,"San Juan Estate, Gran Couva",1562,2015,70.0,U.S.A.,3.5,Trinitario,,True,Premium
Letterpress,San Andres,1566,2015,70.0,U.S.A.,3.0,,,True,Poprawny
Letterpress,"La Red, Guaconejo",1566,2015,70.0,U.S.A.,3.25,,,True,Premium
Letterpress,Kokoa Kamili,1566,2015,70.0,U.S.A.,3.5,,,True,Premium
Letterpress,Maranura,1371,2014,70.0,U.S.A.,3.5,Forastero (Nacional),,True,Premium
Levy,Sambirano,1231,2014,71.0,Finland,3.5,Criollo,,True,Premium
Lilla,Madagascar,1856,2016,70.0,Finland,3.0,Trinitario,,True,Poprawny
Lillie Belle,Perfect Illusion,855,2012,65.0,U.S.A.,3.5,Criollo,,False,Premium
Lillie Belle,"Bolivia, Wild Thing",903,2012,68.0,U.S.A.,3.5,Criollo,,False,Premium
Lillie Belle,La Selva,903,2012,68.0,U.S.A.,3.75,,,False,Premium
Lillie Belle,Purple Haze,947,2012,75.0,U.S.A.,2.75,,,True,Poprawny
Lillie Belle,"The Other One, Grand Cru",947,2012,74.0,U.S.A.,3.0,,,True,Poprawny
Lillie Belle,Wild Thing,947,2012,68.0,U.S.A.,3.5,Criollo,,False,Premium
Lindt & Sprungli,Excellence (US Version),157,2007,85.0,Switzerland,3.0,,,True,Poprawny
Loiza,Puerto Rico,1049,2013,65.0,Puerto Rico,2.5,,,False,Poprawny
Lonohana,"Haleiwa, O'ahu; Lonohana E., Kanahiku",1383,2014,70.0,U.S.A.,3.75,,,True,Premium
Lonohana,"Haleiwa E, O'ahu, 2014",1395,2014,65.0,U.S.A.,3.25,,,False,Premium
Lonohana,"Haleiwa E, O'ahu, 2014",1395,2014,75.0,U.S.A.,3.75,,,True,Premium
Lonohana,"Opaeula Estate, O'ahu, Nene, CG Exclusive",1093,2013,71.0,U.S.A.,3.0,,,True,Poprawny
Lonohana,"Opaeula Estate, O'ahu, Ele'ele",1097,2013,72.0,U.S.A.,3.0,,,True,Poprawny
Lonohana,"Hawaiian Crown, Kona Vanilla",1097,2013,70.0,U.S.A.,3.5,,,True,Premium
Love Bar,Nicaragua,1502,2015,75.0,U.S.A.,2.0,,,True,Rozczarowujący
Luker,Selva,552,2010,46.0,Colombia,2.75,,,False,Poprawny
Luker,Macondo,552,2010,60.0,Colombia,3.0,,,False,Poprawny
Luker,Misterio,552,2010,58.0,Colombia,3.0,,,False,Poprawny
Luker,Santander,552,2010,65.0,Colombia,3.5,,,False,Premium
Machu Picchu Trading Co.,Peru,721,2011,70.0,Peru,1.5,,,True,Rozczarowujący
Machu Picchu Trading Co.,Peru,552,2010,55.0,Peru,2.25,,,False,Poprawny
Madecasse (Cinagra),Madagascar,284,2008,67.0,Madagascar,3.5,Trinitario,,False,Premium
Madecasse (Cinagra),Madagascar,284,2008,70.0,Madagascar,3.75,Trinitario,,True,Premium
Madecasse (Cinagra),Madagascar,284,2008,63.0,Madagascar,4.0,Trinitario,,False,Premium
Madecasse (Cinagra),Madagascar,288,2008,75.0,Madagascar,3.5,Trinitario,,True,Premium
Madre,Guadalcanal,1940,2017,73.0,U.S.A.,3.5,,,True,Premium
Madre,Puerto Rico,1085,2013,70.0,U.S.A.,2.75,,,True,Poprawny
Madre,Brazil,1085,2013,70.0,U.S.A.,3.5,,,True,Premium
Madre,"Choobua, Kona",1089,2013,70.0,U.S.A.,2.75,,,True,Poprawny
Madre,"Xocunusco, Chiapas, Pichucalco",1089,2013,70.0,U.S.A.,2.75,,,True,Poprawny
Madre,"Hamakua Coast, Kokoleka",991,2012,70.0,U.S.A.,3.25,,,True,Premium
Madre,"Criollo, Hawaii",995,2012,70.0,U.S.A.,3.25,Criollo,,True,Premium
Madre,Kaua'i,995,2012,70.0,U.S.A.,3.5,,,True,Premium
Madre,Dominican,672,2011,70.0,U.S.A.,2.5,,,True,Poprawny
Madre,Upala,693,2011,70.0,U.S.A.,2.75,,,True,Poprawny
Madre,"Chiapas, Triple Cacao",607,2010,72.0,U.S.A.,2.75,,,True,Poprawny
Maglio,Africa,300,2008,75.0,Italy,2.0,,,True,Rozczarowujący
Maglio,Ecuador,308,2008,70.0,Italy,3.0,Forastero (Nacional),,True,Poprawny
Maglio,Cuba,308,2008,70.0,Italy,3.25,Criollo,,True,Premium
Maglio,Santo Domingo,308,2008,70.0,Italy,3.75,"Blend-Forastero,Criollo",,True,Premium
Majani,Ecuador,531,2010,70.0,Italy,2.0,,,True,Rozczarowujący
Malagasy (Chocolaterie Robert),Sambirano 2006,184,2007,75.0,Madagascar,2.75,Trinitario,,True,Poprawny
Malagasy (Chocolaterie Robert),Mora Mora 2006,184,2007,73.0,Madagascar,3.5,Trinitario,,True,Premium
Malagos,"Davao, Mt. Talamo foothills",1121,2013,65.0,Philippines,3.5,Trinitario,,False,Premium
Malie Kai (Guittard),"O'ahu, N. Shore, Waialua Estate w/ nibs",502,2010,55.0,U.S.A.,3.5,,,False,Premium
Malie Kai (Guittard),"O'ahu, N. Shore, Waialua Estate",311,2009,55.0,U.S.A.,2.75,Blend,,False,Poprawny
Malmo,Chuao,1856,2016,70.0,Sweden,3.0,,,True,Poprawny
Mana,Ecuador,1446,2015,74.0,U.S.A.,2.5,,,True,Poprawny
Mana,Peru,1219,2014,74.0,U.S.A.,2.5,,,True,Poprawny
Mana,Venezuela,1219,2014,74.0,U.S.A.,2.75,,,True,Poprawny
Mana,Conacado,821,2012,74.0,U.S.A.,3.75,,,True,Premium
Manifesto Cacao,Colombia,1331,2014,70.0,Colombia,2.75,,,True,Poprawny
Manoa,Markham Valley,1522,2015,72.0,U.S.A.,3.5,,,True,Premium
Manoa,Coto Brus,1522,2015,72.0,U.S.A.,3.75,,,True,Premium
Manoa,"Waiahole, O'ahu",1089,2013,72.0,U.S.A.,3.75,,,True,Premium
Manoa,"Liberia, #174",1003,2012,72.0,U.S.A.,3.25,,,True,Premium
Manoa,"Hamakua, Hawaiian Crown, #176",1007,2012,72.0,U.S.A.,2.75,,,True,Poprawny
Manoa,Piura,1007,2012,72.0,U.S.A.,3.0,,,True,Poprawny
Manoa,"Oahu, Winward, #151, Maunawili district",1007,2012,72.0,U.S.A.,3.25,,,True,Premium
Manufaktura Czekolady,Johe,1844,2016,70.0,Poland,3.75,,,True,Premium
Manufaktura Czekolady,Peru,1848,2016,70.0,Poland,3.5,,,True,Premium
Manufaktura Czekolady,Porcelana,1255,2014,70.0,Poland,3.75,Criollo,,True,Premium
Manufaktura Czekolady,Kolumbia,1279,2014,85.0,Poland,3.5,,,True,Premium
Manufaktura Czekolady,Grand Cru Dominican Republic,871,2012,70.0,Poland,3.25,,,True,Premium
Manufaktura Czekolady,Grand Cru Ghana,871,2012,70.0,Poland,3.5,Forastero,,True,Premium
Manufaktura Czekolady,Grand Cru Ecuador,875,2012,70.0,Poland,3.25,,,True,Premium
Map Chocolate,"Ben Tre, Surprise Valley",1896,2016,75.0,U.S.A.,3.25,Trinitario,,True,Premium
Map Chocolate,"ROIG, 2014",1474,2015,70.0,U.S.A.,3.5,"Criollo, Trinitario",,True,Premium
Map Chocolate,"Maranon, 2014",1474,2015,62.0,U.S.A.,3.5,Forastero (Nacional),,False,Premium
Map Chocolate,Ecuador,1478,2015,70.0,U.S.A.,3.5,Trinitario,,True,Premium
Map Chocolate,"San Juan Estate, Cherry Blossoms at Night",1606,2015,70.0,U.S.A.,2.75,Trinitario,,True,Poprawny
Map Chocolate,"A case of the Xerces Blues, triple roast",1606,2015,70.0,U.S.A.,3.5,,,True,Premium
Map Chocolate,"Tumbes, Dear Mr. Finley, 2014",1606,2015,68.0,U.S.A.,3.5,Criollo,,False,Premium
Map Chocolate,Colombia,1610,2015,75.0,U.S.A.,2.75,,,True,Poprawny
Map Chocolate,"Kakoa Kamili, Both Man & Bird & Beast",1610,2015,72.0,U.S.A.,3.0,,,True,Poprawny
Map Chocolate,Le Chocolat Chaud,1634,2015,78.0,U.S.A.,3.5,,,True,Premium
Marana,Piura,1872,2016,70.0,Peru,3.0,,,True,Poprawny
Marana,Cusco,1884,2016,70.0,Peru,2.75,,,True,Poprawny
Marana,San Martin,1884,2016,70.0,Peru,3.0,,,True,Poprawny
Marigold's Finest,Cacao Nib Crunch,1808,2016,75.0,Canada,3.25,,,True,Premium
Marou,"Tan Phu Dong Island, Heart of Darkness",1650,2015,85.0,Vietnam,3.25,Trinitario,,True,Premium
Marou,Ben Tre,1650,2015,68.0,Vietnam,3.5,Trinitario,,False,Premium
Marou,"Dak Lak, Batch 2451",1650,2015,70.0,Vietnam,3.75,Trinitario,,True,Premium
Marou,"Tan Phu Dong, Treasure Island",1149,2013,75.0,Vietnam,3.5,Trinitario,,True,Premium
Marou,Ba Ria,845,2012,76.0,Vietnam,3.5,Trinitario,,True,Premium
Marou,Dong Nai,845,2012,72.0,Vietnam,3.5,Trinitario,,True,Premium
Marou,"Tien Giang, Gao Co-op",845,2012,70.0,Vietnam,3.5,Trinitario,,True,Premium
Marou,Ben Tre,849,2012,78.0,Vietnam,3.5,Trinitario,,True,Premium
Marou,Tien Giang,895,2012,80.0,Vietnam,3.0,Trinitario,,True,Poprawny
Marou,Lam Dong,955,2012,74.0,Vietnam,3.5,Trinitario,,True,Premium
Mars,"Matina 1-6, prototype",537,2010,65.0,U.S.A.,3.0,,,False,Poprawny
Mars,Ivory Coast,544,2010,65.0,U.S.A.,3.0,,,False,Poprawny
Mars,Nigeria,544,2010,65.0,U.S.A.,3.25,,,False,Premium
Mars,"Ghana, prototype",544,2010,65.0,U.S.A.,3.5,Forastero,,False,Premium
Marsatta,Dominican Republic,1189,2013,74.0,U.S.A.,2.25,,,True,Poprawny
Marsatta,Dominican Republic,1189,2013,89.0,U.S.A.,2.5,,,True,Poprawny
Martin Mayer,Alto Beni,1836,2016,76.0,Austria,2.75,,,True,Poprawny
Martin Mayer,Pisa,1836,2016,82.0,Austria,3.0,,,True,Poprawny
Martin Mayer,Tumaco,1836,2016,74.0,Austria,3.25,,,True,Premium
Mast Brothers,Guatemala,1450,2015,76.0,U.S.A.,3.0,,,True,Poprawny
Mast Brothers,Tanzania,1450,2015,74.0,U.S.A.,3.25,,,True,Premium
Mast Brothers,French Laundry 20th Anniversary,1359,2014,75.0,U.S.A.,3.75,Blend,,True,Premium
Mast Brothers,Shake Shack,959,2012,73.0,U.S.A.,3.5,Blend,,True,Premium
Mast Brothers,Madagascar,999,2012,72.0,U.S.A.,2.5,Trinitario,,True,Poprawny
Mast Brothers,Chuao,999,2012,73.0,U.S.A.,2.75,Trinitario,,True,Poprawny
Mast Brothers,Brooklyn Blend,672,2011,72.0,U.S.A.,3.5,,,True,Premium
Mast Brothers,"Chuao, Med. Roast",701,2011,76.0,U.S.A.,3.0,Trinitario,,True,Poprawny
Mast Brothers,"Chuao, Dark Roast",709,2011,70.0,U.S.A.,3.0,Trinitario,,True,Poprawny
Mast Brothers,"Chuao, Light Roast",713,2011,81.0,U.S.A.,2.75,Trinitario,,True,Poprawny
Mast Brothers,Moho River,773,2011,70.0,U.S.A.,3.5,Trinitario,,True,Premium
Mast Brothers,Papua New Guinea,777,2011,71.0,U.S.A.,2.75,,,True,Poprawny
Mast Brothers,San Martin,777,2011,75.0,U.S.A.,3.0,,,True,Poprawny
Mast Brothers,Conacado,777,2011,73.0,U.S.A.,3.25,,,True,Premium
Mast Brothers,"La Red de Guanconejo, N. Highlands coop",777,2011,74.0,U.S.A.,3.75,,,True,Premium
Mast Brothers,Patanemo,572,2010,81.0,U.S.A.,2.75,Criollo,,True,Poprawny
Mast Brothers,Ocumare de la Costa,572,2010,75.0,U.S.A.,3.0,,,True,Poprawny
Mast Brothers,"Dominican Republic, Coop",572,2010,70.0,U.S.A.,3.25,,,True,Premium
Matale,"Malekula P., 2013",1177,2013,72.0,Australia,3.5,Trinitario,,True,Premium
Matale,"Somia, 2013",1177,2013,68.0,Australia,4.0,Trinitario,,False,Premium
Matale,"Kulili P., 2013",1177,2013,74.0,Australia,4.0,Trinitario,,True,Premium
Matale,Blend,1181,2013,70.0,Australia,3.75,Trinitario,,True,Premium
Maverick,Maya Mountain,1367,2014,70.0,U.S.A.,3.25,Trinitario,,True,Premium
Maverick,Elvesia,1367,2014,70.0,U.S.A.,3.25,,,True,Premium
Maverick,Tumbes,1430,2014,82.0,U.S.A.,3.25,Criollo,,True,Premium
Maverick,"Morropon, Norandiono Coop, Piura",1430,2014,63.0,U.S.A.,3.5,Criollo,,False,Premium
Mayacama,Hispaniola,1728,2016,72.0,U.S.A.,3.0,,,True,Poprawny
Meadowlands,Bolivia,1287,2014,70.0,U.S.A.,2.5,,,True,Poprawny
Meadowlands,Venezuela,1287,2014,70.0,U.S.A.,2.75,,,True,Poprawny
Meadowlands,Belize,1287,2014,70.0,U.S.A.,3.0,Trinitario,,True,Poprawny
Meadowlands,"Nicaragua, w/ inbs",1291,2014,70.0,U.S.A.,3.0,,,True,Poprawny
Meadowlands,Dominican Republic,1291,2014,70.0,U.S.A.,3.5,,,True,Premium
Menakao (aka Cinagra),Madagascar,837,2012,80.0,Madagascar,2.5,Trinitario,,True,Poprawny
Menakao (aka Cinagra),Madagascar,841,2012,72.0,Madagascar,2.5,Trinitario,,True,Poprawny
Mesocacao,El Salvador,1494,2015,80.0,Honduras,2.75,,,True,Poprawny
Mesocacao,El Salvador,1494,2015,70.0,Honduras,3.0,,,True,Poprawny
Mesocacao,Honduras,1347,2014,80.0,Honduras,3.25,,,True,Premium
Mesocacao,Honduras,1347,2014,70.0,Honduras,3.5,,,True,Premium
Mesocacao,"La Tronca, Matagalpa",1351,2014,70.0,Honduras,3.25,,,True,Premium
Mesocacao,"La Tronca, Matagalpa",1351,2014,80.0,Honduras,3.5,,,True,Premium
Metiisto,"Fazenda Sempre Firme P., Bahia",1267,2014,70.0,Sweden,3.0,,,True,Poprawny
Metiisto,Akesson Estate,1267,2014,72.0,Sweden,3.5,Trinitario,,True,Premium
Metropolitan,South America,1688,2015,70.0,Amsterdam,3.5,Trinitario,,True,Premium
Michel Cluizel,"Chiapas, Mokaya P.",963,2012,66.0,France,3.75,,,False,Premium
Michel Cluizel,"Carenero Superior, Concepcion",117,2007,66.0,France,3.5,Trinitario,,False,Premium
Michel Cluizel,Vila Gracinda,135,2007,67.0,France,3.5,Forastero,,False,Premium
Michel Cluizel,Carre Amer,24,2006,60.0,France,2.0,,,False,Rozczarowujący
Michel Cluizel,Carre Grand Noir,24,2006,85.0,France,2.0,,,True,Rozczarowujący
Michel Cluizel,Tamarina,24,2006,70.0,France,3.0,Forastero,,True,Poprawny
Michel Cluizel,Los Ancones P.,24,2006,67.0,France,4.0,,,False,Premium
Michel Cluizel,Mangaro P.,24,2006,65.0,France,4.0,Trinitario,,False,Premium
Michel Cluizel,Maralumi P.,24,2006,64.0,France,4.0,,,False,Premium
Michel Cluizel,Noir Infini,81,2006,99.0,France,2.0,,,True,Rozczarowujący
Middlebury,Maya Mountain,1490,2015,80.0,U.S.A.,3.5,Trinitario,,True,Premium
Middlebury,San Juan Estate,1490,2015,70.0,U.S.A.,3.5,Trinitario,,True,Premium
Middlebury,Oko Caribe,1490,2015,75.0,U.S.A.,3.75,,,True,Premium
Middlebury,"Patanemo, Epoch, Donaldo",1490,2015,75.0,U.S.A.,3.75,,,True,Premium
Middlebury,Kokoa Kamili,1538,2015,75.0,U.S.A.,3.25,,,True,Premium
Middlebury,"Matagalpa, Cacao Bisiesto",1538,2015,70.0,U.S.A.,3.5,,,True,Premium
Middlebury,La Red,1117,2013,75.0,U.S.A.,2.5,,,True,Poprawny
Middlebury,Belize,1117,2013,80.0,U.S.A.,3.25,Trinitario,,True,Premium
Middlebury,Houseblend,887,2012,65.0,U.S.A.,1.5,,,False,Rozczarowujący
Middlebury,Alto Beni,887,2012,75.0,U.S.A.,2.0,Criollo,,True,Rozczarowujący
Middlebury,"Balinese, Java",887,2012,70.0,U.S.A.,2.5,Criollo,,True,Poprawny
Millcreek Cacao Roasters,Ecuador,1073,2013,70.0,U.S.A.,2.5,Forastero (Nacional),,True,Poprawny
Millcreek Cacao Roasters,Ecuador,825,2012,70.0,U.S.A.,3.5,,,True,Premium
Mindo,Ecuador,607,2010,67.0,U.S.A.,2.75,,,False,Poprawny
Mindo,Ecuador,607,2010,77.0,U.S.A.,2.75,,,True,Poprawny
Minimal,"Acul-du-Nord, 2015",1920,2016,70.0,Japan,3.5,"Criollo, Trinitario",,True,Premium
Mission,"Fazenda Camboa, Bahia",1880,2016,75.0,Brazil,3.75,,,True,Premium
Mission,"Bahia, Fazenda Venturosa",1626,2015,70.0,Brazil,3.5,Forastero (Parazinho),,True,Premium
Mita,Tumaco,955,2012,65.0,Colombia,2.5,,,False,Poprawny
Moho,"Toledo District, w/ nibs",1026,2013,73.0,U.S.A.,3.25,Trinitario,,True,Premium
Moho,Toledo District,1030,2013,72.0,U.S.A.,3.0,Trinitario,,True,Poprawny
Moho,"Umoho R., Toledo District, San Felipe",607,2010,67.0,U.S.A.,2.75,Trinitario,,False,Poprawny
Molucca,La Red,1614,2015,70.0,U.S.A.,3.0,,,True,Poprawny
Molucca,Indonesia,1618,2015,70.0,U.S.A.,2.75,,,True,Poprawny
Molucca,Peru,1618,2015,70.0,U.S.A.,3.25,,,True,Premium
Momotombo,Matagalpa,661,2011,70.0,Nicaragua,2.75,,,True,Poprawny
